cubeJuliaTimeStep, cubeRomeo.position.x, cubeRomeo.velocity.x,cubeRomeo.mass, cubeRomeoImpulse, cubeRomeoKinetic, cubeJulia.position.x, cubeJulia.velocity.x,cubeJulia.mass, cubeJuliaImpulse, velocityEnd, cubeKineticEnd, forceOnJulia 
19.02024,-12.56413,-0.8931664,2,1.786333,0.7977462,-14.06672,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.04025,-12.582,-0.8931664,2,1.786333,0.7977462,-14.08458,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.06025,-12.59986,-0.8931664,2,1.786333,0.7977462,-14.10245,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.08025,-12.61772,-0.8931664,2,1.786333,0.7977462,-14.12031,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.10025,-12.63558,-0.8931664,2,1.786333,0.7977462,-14.13817,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.12025,-12.65345,-0.8931664,2,1.786333,0.7977462,-14.15604,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.14025,-12.67131,-0.8931664,2,1.786333,0.7977462,-14.1739,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.16025,-12.68917,-0.8931664,2,1.786333,0.7977462,-14.19176,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.18025,-12.70704,-0.8931664,2,1.786333,0.7977462,-14.20963,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.20025,-12.7249,-0.8931664,2,1.786333,0.7977462,-14.22749,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.22025,-12.74276,-0.8931664,2,1.786333,0.7977462,-14.24535,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.24025,-12.76063,-0.8931664,2,1.786333,0.7977462,-14.26322,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.26025,-12.77849,-0.8931664,2,1.786333,0.7977462,-14.28108,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.28025,-12.79635,-0.8931664,2,1.786333,0.7977462,-14.29894,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.30025,-12.81422,-0.8931664,2,1.786333,0.7977462,-14.3168,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.32025,-12.83208,-0.8931664,2,1.786333,0.7977462,-14.33467,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.34025,-12.84994,-0.8931664,2,1.786333,0.7977462,-14.35253,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.36025,-12.86781,-0.8931664,2,1.786333,0.7977462,-14.37039,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.38025,-12.88567,-0.8931664,2,1.786333,0.7977462,-14.38826,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.40025,-12.90353,-0.8931664,2,1.786333,0.7977462,-14.40612,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.42025,-12.9214,-0.8931664,2,1.786333,0.7977462,-14.42398,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.44025,-12.93926,-0.8931664,2,1.786333,0.7977462,-14.44185,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.46025,-12.95712,-0.8931664,2,1.786333,0.7977462,-14.45971,-0.8931663,2,1.786333,0.8931664,1.595492,2.679499
19.48026,-12.97499,-0.8931664,2,1.786333,0.7977462,-14.47757,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.50026,-12.99285,-0.8931664,2,1.786333,0.7977462,-14.49544,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.52026,-13.01071,-0.8931664,2,1.786333,0.7977462,-14.5133,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.54026,-13.02858,-0.8931664,2,1.786333,0.7977462,-14.53116,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.56026,-13.04644,-0.8931664,2,1.786333,0.7977462,-14.54903,-0.8931663,2,1.786333,0.8931664,1.595492,2.679499
19.58026,-13.0643,-0.8931664,2,1.786333,0.7977462,-14.56689,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.60026,-13.08217,-0.8931664,2,1.786333,0.7977462,-14.58475,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.62026,-13.10003,-0.8931664,2,1.786333,0.7977462,-14.60262,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.64026,-13.11789,-0.8931664,2,1.786333,0.7977462,-14.62048,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.66026,-13.13576,-0.8931664,2,1.786333,0.7977462,-14.63834,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.68026,-13.15362,-0.8931664,2,1.786333,0.7977462,-14.65621,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.70026,-13.17148,-0.8931664,2,1.786333,0.7977462,-14.67407,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.72026,-13.18935,-0.8931664,2,1.786333,0.7977462,-14.69193,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.74026,-13.20721,-0.8931664,2,1.786333,0.7977462,-14.7098,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.76026,-13.22507,-0.8931664,2,1.786333,0.7977462,-14.72766,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.78026,-13.24294,-0.8931664,2,1.786333,0.7977462,-14.74552,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.80026,-13.2608,-0.8931664,2,1.786333,0.7977462,-14.76339,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.82026,-13.27866,-0.8931664,2,1.786333,0.7977462,-14.78125,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.84026,-13.29653,-0.8931664,2,1.786333,0.7977462,-14.79911,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.86026,-13.31439,-0.8931664,2,1.786333,0.7977462,-14.81698,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.88026,-13.33225,-0.8931664,2,1.786333,0.7977462,-14.83484,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.90026,-13.35012,-0.8931664,2,1.786333,0.7977462,-14.8527,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.92027,-13.36798,-0.8931664,2,1.786333,0.7977462,-14.87057,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.94027,-13.38584,-0.8931664,2,1.786333,0.7977462,-14.88843,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.96027,-13.40371,-0.8931664,2,1.786333,0.7977462,-14.90629,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
19.98027,-13.42157,-0.8931664,2,1.786333,0.7977462,-14.92416,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.00027,-13.43943,-0.8931663,2,1.786333,0.7977461,-14.94202,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.02027,-13.4573,-0.8931664,2,1.786333,0.7977462,-14.95988,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.04027,-13.47516,-0.8931664,2,1.786333,0.7977462,-14.97775,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.06027,-13.49302,-0.8931664,2,1.786333,0.7977462,-14.99561,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.08027,-13.51089,-0.8931664,2,1.786333,0.7977462,-15.01347,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.10027,-13.52875,-0.8931664,2,1.786333,0.7977462,-15.03134,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.12027,-13.54661,-0.8931664,2,1.786333,0.7977462,-15.0492,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.14027,-13.56448,-0.8931664,2,1.786333,0.7977462,-15.06706,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.16027,-13.58234,-0.8931664,2,1.786333,0.7977462,-15.08493,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.18027,-13.6002,-0.8931664,2,1.786333,0.7977462,-15.10279,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.20027,-13.61806,-0.8931664,2,1.786333,0.7977462,-15.12065,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.22027,-13.63593,-0.8931664,2,1.786333,0.7977462,-15.13852,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.24027,-13.65379,-0.8931664,2,1.786333,0.7977462,-15.15638,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.26027,-13.67165,-0.8931664,2,1.786333,0.7977462,-15.17424,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.28027,-13.68952,-0.8931664,2,1.786333,0.7977462,-15.19211,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.30027,-13.70738,-0.8931664,2,1.786333,0.7977462,-15.20997,-0.8931665,2,1.786333,0.8931664,1.595492,2.679499
20.32027,-13.72524,-0.8931665,2,1.786333,0.7977464,-15.22783,-0.8931664,2,1.786333,0.8931664,1.595492,2.679499
20.34027,-13.74311,-0.8931666,2,1.786333,0.7977466,-15.2457,-0.8931665,2,1.786333,0.8931665,1.595493,2.6795
20.36028,-13.76097,-0.8931668,2,1.786334,0.797747,-15.26356,-0.8931668,2,1.786334,0.8931668,1.595494,2.679501
20.38028,-13.77883,-0.8931671,2,1.786334,0.7977476,-15.28142,-0.8931671,2,1.786334,0.8931671,1.595495,2.679502
20.40028,-13.7967,-0.8931677,2,1.786335,0.7977486,-15.29928,-0.8931677,2,1.786335,0.8931677,1.595497,2.679503
20.42028,-13.81456,-0.8931686,2,1.786337,0.7977501,-15.31715,-0.8931686,2,1.786337,0.8931686,1.5955,2.679506
20.44028,-13.83242,-0.8931698,2,1.78634,0.7977522,-15.33501,-0.8931698,2,1.78634,0.8931698,1.595504,2.679509
20.46028,-13.85029,-0.893171,2,1.786342,0.7977543,-15.35287,-0.893171,2,1.786342,0.893171,1.595509,2.679513
20.48028,-13.86815,-0.8931732,2,1.786346,0.7977583,-15.37074,-0.8931732,2,1.786346,0.8931732,1.595517,2.67952
20.50028,-13.88601,-0.8931754,2,1.786351,0.7977622,-15.3886,-0.8931754,2,1.786351,0.8931754,1.595524,2.679526
20.52028,-13.90388,-0.8931782,2,1.786356,0.7977673,-15.40646,-0.8931782,2,1.786356,0.8931782,1.595535,2.679535
20.54028,-13.92174,-0.8931831,2,1.786366,0.797776,-15.42433,-0.8931829,2,1.786366,0.893183,1.595552,2.679549
20.56028,-13.9396,-0.893189,2,1.786378,0.7977866,-15.44219,-0.893189,2,1.786378,0.893189,1.595573,2.679567
20.58028,-13.95747,-0.8931946,2,1.786389,0.7977966,-15.46006,-0.8931946,2,1.786389,0.8931946,1.595593,2.679584
20.60028,-13.97533,-0.8932037,2,1.786407,0.7978128,-15.47792,-0.8932036,2,1.786407,0.8932036,1.595625,2.679611
20.62028,-13.9932,-0.8932145,2,1.786429,0.7978322,-15.49578,-0.8932145,2,1.786429,0.8932145,1.595664,2.679644
20.64028,-14.01106,-0.8932275,2,1.786455,0.7978553,-15.51365,-0.8932275,2,1.786455,0.8932275,1.595711,2.679682
20.66028,-14.02893,-0.8932426,2,1.786485,0.7978823,-15.53151,-0.8932426,2,1.786485,0.8932426,1.595765,2.679728
20.68028,-14.04679,-0.8932601,2,1.78652,0.7979136,-15.54938,-0.8932601,2,1.78652,0.8932601,1.595827,2.67978
20.70028,-14.06466,-0.8932751,2,1.78655,0.7979405,-15.56725,-0.8932751,2,1.78655,0.8932751,1.595881,2.679825
20.72028,-14.08252,-0.8932979,2,1.786596,0.7979811,-15.58511,-0.8932978,2,1.786596,0.8932979,1.595962,2.679893
20.74028,-14.10039,-0.8933171,2,1.786634,0.7980155,-15.60298,-0.8933167,2,1.786633,0.8933169,1.59603,2.679951
20.76028,-14.11826,-0.8933313,2,1.786663,0.7980409,-15.62084,-0.8933309,2,1.786662,0.8933312,1.596081,2.679993
20.78028,-14.13612,-0.8933567,2,1.786713,0.7980863,-15.63871,-0.8933558,2,1.786712,0.8933563,1.596171,2.680068
20.80029,-14.15399,-0.8933756,2,1.786751,0.7981199,-15.65658,-0.8933739,2,1.786748,0.8933747,1.596237,2.680123
20.82029,-14.17186,-0.8933989,2,1.786798,0.7981616,-15.67445,-0.8933968,2,1.786794,0.8933978,1.596319,2.680192
20.84029,-14.18973,-0.8934256,2,1.786851,0.7982094,-15.69232,-0.8934239,2,1.786848,0.8934247,1.596416,2.680273
20.86029,-14.2076,-0.8934553,2,1.786911,0.7982624,-15.71019,-0.8934534,2,1.786907,0.8934543,1.596521,2.680362
20.88029,-14.22547,-0.8934873,2,1.786975,0.7983195,-15.72805,-0.8934851,2,1.78697,0.8934862,1.596635,2.680458
20.90029,-14.24334,-0.8935385,2,1.787077,0.7984111,-15.74592,-0.8935359,2,1.787072,0.8935372,1.596817,2.68061
20.92029,-14.26121,-0.8935928,2,1.787186,0.798508,-15.7638,-0.89359,2,1.78718,0.8935914,1.597011,2.680773
20.94029,-14.27908,-0.89365,2,1.7873,0.7986103,-15.78167,-0.8936471,2,1.787294,0.8936485,1.597215,2.680944
20.96029,-14.29696,-0.8936899,2,1.78738,0.7986816,-15.79954,-0.8936871,2,1.787374,0.8936884,1.597358,2.681064
20.98029,-14.31483,-0.8937317,2,1.787463,0.7987562,-15.81742,-0.8937286,2,1.787457,0.8937302,1.597507,2.681189
21.00029,-14.33271,-0.8937966,2,1.787593,0.7988724,-15.83529,-0.893793,2,1.787586,0.8937948,1.597738,2.681383
21.02029,-14.35058,-0.8938413,2,1.787683,0.7989523,-15.85317,-0.8938377,2,1.787675,0.8938395,1.597898,2.681517
21.04029,-14.36846,-0.8938875,2,1.787775,0.7990349,-15.87105,-0.8938838,2,1.787768,0.8938857,1.598063,2.681655
21.06029,-14.38634,-0.8939585,2,1.787917,0.7991618,-15.88893,-0.8939543,2,1.787909,0.8939564,1.598316,2.681867
21.08029,-14.40422,-0.8940067,2,1.788013,0.7992479,-15.90681,-0.8940027,2,1.788005,0.8940047,1.598489,2.682012
21.10029,-14.4221,-0.894056,2,1.788112,0.7993361,-15.92469,-0.8940519,2,1.788104,0.8940539,1.598665,2.68216
21.12029,-14.43998,-0.8940828,2,1.788166,0.7993841,-15.94257,-0.894025,2,1.78805,0.8940539,1.598665,2.682133
21.14029,-14.45786,-0.894119,2,1.788238,0.7994488,-15.96045,-0.8940377,2,1.788075,0.8940784,1.598752,2.682194
21.16029,-14.47575,-0.8941695,2,1.788339,0.7995391,-15.97833,-0.8940544,2,1.788109,0.894112,1.598873,2.682278
21.18029,-14.49364,-0.8943341,2,1.788668,0.7998335,-15.99621,-0.8941369,2,1.788274,0.8942355,1.599314,2.682608
21.20029,-14.51153,-0.8945457,2,1.789091,0.8002121,-16.01409,-0.8941376,2,1.788275,0.8943416,1.599694,2.682821
21.22029,-14.52943,-0.8950088,2,1.790018,0.8010408,-16.03198,-0.8942959,2,1.788592,0.8946524,1.600806,2.683601
21.2403,-14.54735,-0.8956754,2,1.791351,0.8022344,-16.04986,-0.8944885,2,1.788977,0.8950819,1.602343,2.684652
21.2603,-14.56528,-0.8963282,2,1.792656,0.8034043,-16.06775,-0.8944081,2,1.788816,0.8953682,1.603368,2.685144
21.2803,-14.58323,-0.8975908,2,1.795182,0.8056692,-16.08564,-0.8946045,2,1.789209,0.8960977,1.605982,2.6868
21.3003,-14.60123,-0.8995202,2,1.79904,0.8091365,-16.10353,-0.8949795,2,1.789959,0.8972498,1.610114,2.689479
21.3203,-14.61928,-0.9019926,2,1.803985,0.8135906,-16.12143,-0.8952864,2,1.790573,0.8986394,1.615106,2.692565
21.3403,-14.6374,-0.9055445,2,1.811089,0.8200108,-16.13934,-0.8959326,2,1.791865,0.9007385,1.62266,2.69741
21.3603,-14.65559,-0.909299,2,1.818598,0.8268247,-16.15724,-0.895739,2,1.791478,0.902519,1.629081,2.700777
21.3803,-14.67389,-0.9139157,2,1.827831,0.8352419,-16.17513,-0.8952734,2,1.790547,0.9045945,1.636583,2.704463
21.4003,-14.6923,-0.9196476,2,1.839295,0.8457518,-16.193,-0.8944626,2,1.788925,0.9070551,1.645498,2.708573
21.4203,-14.71086,-0.926666,2,1.853332,0.8587098,-16.21084,-0.8932227,2,1.786445,0.9099443,1.655997,2.713111
21.4403,-14.7296,-0.9351538,2,1.870308,0.8745127,-16.22864,-0.8914382,2,1.782876,0.913296,1.668219,2.71803
21.4603,-14.74854,-0.9453104,2,1.890621,0.8936118,-16.24638,-0.8889872,2,1.777974,0.9171488,1.682324,2.723285
21.4803,-14.76774,-0.9573478,2,1.914696,0.9165148,-16.26405,-0.8857383,2,1.771477,0.9215431,1.698483,2.728824
21.5003,-14.78729,-0.9737706,2,1.947541,0.9482291,-16.28173,-0.8860552,2,1.77211,0.9299129,1.729476,2.745881
21.5203,-14.80725,-0.9918935,2,1.983787,0.9838527,-16.29935,-0.883665,2,1.76733,0.9377792,1.75886,2.759223
21.5403,-14.82761,-1.011393,2,2.022786,1.022916,-16.31685,-0.8785921,2,1.757184,0.9449927,1.786022,2.768578
21.5603,-14.84842,-1.032187,2,2.064373,1.065409,-16.33418,-0.8705031,2,1.741006,0.9513449,1.810114,2.773193
21.5803,-14.86969,-1.054352,2,2.108704,1.111658,-16.35127,-0.8589087,2,1.717817,0.9566305,1.830284,2.77217
21.6003,-14.89147,-1.079862,2,2.159724,1.166102,-16.36803,-0.8433578,2,1.686716,0.96161,1.849388,2.766578
21.6203,-14.91382,-1.108932,2,2.217865,1.229731,-16.38441,-0.8250635,2,1.650127,0.9669979,1.87017,2.759059
21.6403,-14.93684,-1.14102,2,2.282041,1.301928,-16.40034,-0.8051988,2,1.610398,0.9731096,1.893885,2.751418
21.66031,-14.9606,-1.177566,2,2.355131,1.386661,-16.41582,-0.7830366,2,1.566073,0.9803011,1.92198,2.743639
21.68031,-14.98519,-1.21834,2,2.43668,1.484353,-16.43077,-0.7580717,2,1.516143,0.9882059,1.953102,2.734483
21.70031,-15.01067,-1.263177,2,2.526354,1.595617,-16.44515,-0.7298977,2,1.459795,0.9965374,1.986174,2.722973
21.72031,-15.03716,-1.311853,2,2.623707,1.720959,-16.45886,-0.6980544,2,1.396109,1.004954,2.019865,2.707962
21.74031,-15.06472,-1.364681,2,2.729362,1.862354,-16.47184,-0.66249,2,1.32498,1.013585,2.05471,2.689661
21.76031,-15.09345,-1.421759,2,2.843518,2.021399,-16.484,-0.6230826,2,1.246165,1.022421,2.090688,2.667924
21.78031,-15.12343,-1.482961,2,2.965922,2.199173,-16.49527,-0.5795749,2,1.15915,1.031268,2.127027,2.642111
21.80031,-15.15474,-1.54813,2,3.09626,2.396707,-16.50557,-0.5320711,2,1.064142,1.040101,2.163618,2.612272
21.82031,-15.18745,-1.616916,2,3.233832,2.614418,-16.5148,-0.4803376,2,0.9606751,1.048627,2.199237,2.577591
21.84031,-15.22162,-1.68886,2,3.377721,2.85225,-16.5229,-0.4245075,2,0.8490149,1.056684,2.233162,2.537875
21.86031,-15.25731,-1.763297,2,3.526594,3.109217,-16.52977,-0.3646021,2,0.7292043,1.06395,2.263978,2.492501
21.88031,-15.29454,-1.83943,2,3.678861,3.383504,-16.53534,-0.3008198,2,0.6016396,1.070125,2.290335,2.44107
21.90031,-15.33332,-1.916196,2,3.832391,3.671806,-16.53955,-0.2333452,2,0.4666904,1.07477,2.310263,2.382886
21.92031,-15.37365,-1.992465,2,3.984931,3.969918,-16.54232,-0.162548,2,0.325096,1.077507,2.322041,2.317561
21.94031,-15.41547,-2.066733,2,4.133467,4.271387,-16.54361,-0.08880036,2,0.1776007,1.077767,2.323163,2.244334
21.96031,-15.45879,-2.140602,2,4.281203,4.582175,-16.5434,-0.01493207,2,0.02986413,1.077767,2.323163,2.170466
21.98031,-15.50354,-2.212463,2,4.424926,4.894992,-16.54176,0.05692922,2,0.1138584,1.134696,2.57507,2.212463
22.00031,-15.5492,-2.25807,2,4.51614,5.098881,-16.53921,0.1025366,2,0.2050733,1.180303,2.786232,2.25807
22.02031,-15.59578,-2.305133,2,4.610266,5.313639,-16.53575,0.1495996,2,0.2991992,1.227366,3.012856,2.305133
22.04031,-15.64322,-2.349797,2,4.699593,5.521544,-16.53141,0.194263,2,0.3885261,1.27203,3.23612,2.349797
22.06031,-15.69149,-2.391985,2,4.78397,5.721592,-16.52626,0.2364516,2,0.4729031,1.314218,3.45434,2.391985
22.08031,-15.74052,-2.431628,2,4.863257,5.912817,-16.52034,0.2760952,2,0.5521903,1.353862,3.665884,2.431628
22.10032,-15.79026,-2.468658,2,4.937315,6.094271,-16.51371,0.3131245,2,0.626249,1.390891,3.869156,2.468658
