currentTimeStep, cubeRomeo.position.x, cubeRomeo.position.y,alphaRomeo,degree,horizonForceRomeo,verticalForceRomeo, -frictionForceRomeo.x + horizonForceRomeo, -frictionForceRomeo.y + verticalForceRomeo, -frictionForceRomeo.z + zAxisForceRomeo
41.26961,-20.14245,0.7567698,0.02137363,1.224619,0.419223,19.61104,0.4192231,19.61104,9.7491E-13
41.27461,-20.14245,0.7567703,0.021373,1.224582,0.4192105,19.61104,0.4192096,19.61104,2.391262E-12
41.27961,-20.14244,0.7567707,0.02137141,1.224491,0.4191794,19.61104,0.4191744,19.61104,5.676203E-12
41.28461,-20.14243,0.756771,0.02136886,1.224346,0.4191296,19.61105,0.4191172,19.61105,9.00214E-12
41.28962,-20.14241,0.7567711,0.02136568,1.224164,0.4190673,19.61105,0.4190443,19.61105,1.226534E-11
41.29462,-20.14238,0.7567712,0.02136155,1.223927,0.4189863,19.61106,0.4189494,19.61106,1.552866E-11
41.29962,-20.14235,0.7567711,0.02135646,1.223635,0.4188866,19.61106,0.4188326,19.61106,1.880698E-11
41.30462,-20.14231,0.756771,0.02135042,1.223289,0.4187682,19.61107,0.4186937,19.61107,2.213757E-11
41.30962,-20.14227,0.7567707,0.02134373,1.222906,0.4186373,19.61109,0.4185391,19.61109,2.543371E-11
41.31462,-20.14223,0.7567703,0.0213361,1.222468,0.4184878,19.6111,0.4183607,19.6111,2.965703E-11
41.31962,-20.14218,0.7567697,0.02132751,1.221976,0.4183196,19.61111,0.4181618,19.61111,3.318182E-11
41.32462,-20.14212,0.7567691,0.02131796,1.221429,0.4181326,19.61113,0.4179408,19.61113,3.673543E-11
41.32962,-20.14206,0.7567684,0.02130746,1.220828,0.417927,19.61115,0.4176978,19.61115,4.032175E-11
41.33463,-20.14199,0.7567676,0.02129633,1.22019,0.4177089,19.61116,0.4174395,19.61117,4.370932E-11
41.33963,-20.14192,0.7567666,0.02128423,1.219497,0.4174721,19.61119,0.4171593,19.61119,4.709433E-11
41.34463,-20.14184,0.7567655,0.02127119,1.218749,0.4172165,19.61121,0.4168572,19.61121,5.050979E-11
41.34963,-20.14176,0.7567644,0.02125719,1.217947,0.4169423,19.61123,0.4165328,19.61123,5.405545E-11
41.35463,-20.14167,0.7567631,0.02124255,1.217108,0.4166556,19.61125,0.4161931,19.61126,5.746266E-11
41.35963,-20.14157,0.7567617,0.02122696,1.216215,0.4163503,19.61128,0.4158278,19.61129,6.256732E-11
41.36463,-20.14148,0.7567602,0.02121041,1.215267,0.4160262,19.61131,0.4154435,19.61132,6.632771E-11
41.36963,-20.14137,0.7567586,0.02119291,1.214264,0.4156834,19.61134,0.4150372,19.61135,7.011702E-11
41.37463,-20.14126,0.7567569,0.02117477,1.213225,0.4153282,19.61136,0.4146161,19.61138,7.359944E-11
41.37963,-20.14115,0.7567551,0.02115568,1.212131,0.4149542,19.6114,0.4141731,19.61141,7.707748E-11
41.38464,-20.14103,0.7567531,0.02113563,1.210982,0.4145616,19.61143,0.4137082,19.61144,8.059977E-11
41.38964,-20.1409,0.7567511,0.02111463,1.209779,0.4141503,19.61146,0.4132212,19.61148,8.430804E-11
41.39464,-20.14077,0.756749,0.02109299,1.208539,0.4137265,19.6115,0.412719,19.61152,8.781134E-11
41.39964,-20.14064,0.7567467,0.02107039,1.207245,0.413284,19.61154,0.4121895,19.61156,9.368138E-11
41.40464,-20.1405,0.7567443,0.02104685,1.205896,0.4128228,19.61158,0.4116427,19.6116,9.762095E-11
41.40964,-20.14035,0.7567419,0.02102234,1.204492,0.4123429,19.61162,0.4110739,19.61164,1.01618E-10
41.41464,-20.1402,0.7567393,0.0209972,1.203051,0.4118505,19.61166,0.4104907,19.61168,1.051796E-10
41.41964,-20.14004,0.7567366,0.02097111,1.201556,0.4113394,19.6117,0.4098858,19.61172,1.087348E-10
41.42464,-20.13988,0.7567338,0.02094406,1.200006,0.4108096,19.61174,0.409259,19.61177,1.123989E-10
41.42965,-20.13971,0.756731,0.02091638,1.19842,0.4102674,19.61179,0.4086166,19.61182,1.161431E-10
41.43465,-20.13954,0.756728,0.02088774,1.196779,0.4097065,19.61184,0.407947,19.61187,1.223356E-10
41.43965,-20.13936,0.7567249,0.02085814,1.195083,0.4091268,19.61189,0.4072603,19.61192,1.264354E-10
41.44465,-20.13918,0.7567217,0.02082759,1.193333,0.4085284,19.61193,0.4065517,19.61197,1.305737E-10
41.44965,-20.13899,0.7567185,0.02079641,1.191546,0.4079176,19.61199,0.4058293,19.61202,1.341935E-10
41.45465,-20.1388,0.7567151,0.02076426,1.189705,0.407288,19.61204,0.4050851,19.61208,1.378053E-10
41.45965,-20.1386,0.7567116,0.02073117,1.187808,0.4066398,19.61209,0.4043195,19.61213,1.414248E-10
41.46465,-20.1384,0.756708,0.02069744,1.185876,0.4059791,19.61214,0.4035378,19.61219,1.453893E-10
41.46965,-20.13819,0.7567043,0.02066275,1.183888,0.4052997,19.6122,0.4027349,19.61225,1.491593E-10
41.47466,-20.13798,0.7567006,0.02062711,1.181846,0.4046015,19.61226,0.4019109,19.61231,1.527929E-10
41.47966,-20.13776,0.7566967,0.02059083,1.179768,0.4038909,19.61232,0.4010713,19.61237,1.565831E-10
41.48466,-20.13754,0.7566927,0.0205536,1.177634,0.4031617,19.61238,0.4001991,19.61243,1.644965E-10
41.48966,-20.13731,0.7566887,0.02051541,1.175446,0.4024137,19.61244,0.3993152,19.6125,1.68781E-10
41.49466,-20.13708,0.7566845,0.02047627,1.173204,0.401647,19.6125,0.3984098,19.61256,1.731034E-10
41.49966,-20.13684,0.7566803,0.02043649,1.170925,0.4008678,19.61257,0.397491,19.61263,1.767659E-10
41.50466,-20.13659,0.7566759,0.02039575,1.168591,0.4000699,19.61263,0.3965508,19.61269,1.804179E-10
41.50966,-20.13634,0.7566715,0.02035439,1.16622,0.3992595,19.6127,0.3955955,19.61276,1.841532E-10
41.51466,-20.13609,0.756667,0.02031206,1.163795,0.3984304,19.61276,0.3946182,19.61283,1.881548E-10
41.51966,-20.13583,0.7566624,0.0202691,1.161334,0.3975889,19.61283,0.3936262,19.6129,1.919934E-10
41.52467,-20.13557,0.7566577,0.02022518,1.158818,0.3967287,19.6129,0.3926029,19.61298,1.998925E-10
41.52967,-20.1353,0.7566529,0.02018031,1.156247,0.3958497,19.61297,0.391567,19.61305,2.043055E-10
41.53467,-20.13503,0.756648,0.02013449,1.153621,0.394952,19.61304,0.3905097,19.61312,2.087653E-10
41.53967,-20.13475,0.7566431,0.02008803,1.150959,0.3940419,19.61312,0.3894395,19.6132,2.124488E-10
41.54467,-20.13447,0.756638,0.02004093,1.148261,0.3931192,19.61319,0.3883545,19.61328,2.161198E-10
41.54967,-20.13418,0.7566329,0.01999288,1.145507,0.3921779,19.61327,0.3872417,19.61336,2.226725E-10
41.55467,-20.13388,0.7566277,0.01994387,1.1427,0.3912179,19.61334,0.3861123,19.61344,2.272145E-10
41.55967,-20.13359,0.7566224,0.01989423,1.139855,0.3902453,19.61342,0.3849702,19.61351,2.309049E-10
41.56467,-20.13328,0.756617,0.01984363,1.136956,0.3892541,19.6135,0.3838073,19.6136,2.345819E-10
41.56968,-20.13298,0.7566116,0.01979239,1.134021,0.3882504,19.61358,0.3826296,19.61368,2.382451E-10
41.57468,-20.13266,0.756606,0.0197402,1.13103,0.3872279,19.61366,0.3814296,19.61376,2.425004E-10
41.57968,-20.13235,0.7566004,0.01968738,1.128004,0.386193,19.61374,0.380216,19.61384,2.463113E-10
41.58468,-20.13202,0.7565948,0.0196336,1.124922,0.3851394,19.61382,0.3789688,19.61393,2.554585E-10
41.58968,-20.1317,0.756589,0.01957886,1.121786,0.3840671,19.61391,0.3777115,19.61402,2.600122E-10
41.59468,-20.13136,0.7565832,0.01952349,1.118614,0.3829822,19.61399,0.3764419,19.61411,2.637013E-10
41.59968,-20.13103,0.7565773,0.01946748,1.115405,0.3818849,19.61408,0.3751577,19.61419,2.673751E-10
41.60468,-20.13069,0.7565713,0.01941052,1.112141,0.3807689,19.61416,0.373845,19.61429,2.743372E-10
41.60968,-20.13034,0.7565652,0.0193526,1.108822,0.3796342,19.61425,0.3725169,19.61438,2.78996E-10
41.61469,-20.12999,0.7565591,0.01929405,1.105467,0.3784869,19.61434,0.3711769,19.61447,2.826765E-10
41.61969,-20.12963,0.7565529,0.01923486,1.102076,0.3773272,19.61443,0.3698225,19.61456,2.863407E-10
41.62469,-20.12927,0.7565466,0.01917471,1.09863,0.3761488,19.61452,0.3684476,19.61465,2.899883E-10
41.62969,-20.12891,0.7565403,0.01911393,1.095147,0.3749579,19.61461,0.3670574,19.61474,2.940379E-10
41.63469,-20.12854,0.7565339,0.01905219,1.09161,0.3737483,19.6147,0.3656471,19.61484,2.979659E-10
41.63969,-20.12817,0.7565275,0.01898982,1.088037,0.3725262,19.61479,0.3642225,19.61493,3.018731E-10
41.64469,-20.12779,0.756521,0.01892681,1.084427,0.3712916,19.61488,0.362784,19.61503,3.056323E-10
41.64969,-20.12741,0.7565144,0.01886285,1.080762,0.3700383,19.61498,0.3613049,19.61513,3.168713E-10
41.65469,-20.12702,0.7565078,0.01879793,1.077042,0.3687663,19.61508,0.3598231,19.61523,3.215753E-10
41.65969,-20.12662,0.7565011,0.01873238,1.073286,0.3674818,19.61517,0.35833,19.61533,3.252092E-10
41.6647,-20.12623,0.7564944,0.01866619,1.069494,0.3661847,19.61527,0.3568229,19.61543,3.288244E-10
41.6697,-20.12583,0.7564876,0.01859936,1.065665,0.3648753,19.61536,0.3553019,19.61553,3.324208E-10
41.6747,-20.12542,0.7564808,0.01853158,1.061781,0.3635471,19.61546,0.3537481,19.61563,3.415512E-10
41.6797,-20.12501,0.7564738,0.01846316,1.057861,0.3622064,19.61556,0.3521901,19.61573,3.462973E-10
41.6847,-20.12459,0.7564669,0.01839378,1.053886,0.3608469,19.61566,0.3506115,19.61583,3.510905E-10
41.6897,-20.12417,0.7564598,0.01832378,1.049875,0.359475,19.61576,0.3490223,19.61594,3.546879E-10
41.6947,-20.12375,0.7564527,0.01825313,1.045827,0.3580906,19.61586,0.3474194,19.61604,3.582651E-10
41.6997,-20.12332,0.7564456,0.01818185,1.041743,0.3566937,19.61596,0.3458027,19.61614,3.618219E-10
41.7047,-20.12289,0.7564384,0.01810961,1.037604,0.3552781,19.61606,0.3441526,19.61625,3.71323E-10
41.70971,-20.12245,0.7564312,0.01803674,1.033429,0.35385,19.61617,0.342499,19.61635,3.761194E-10
41.71471,-20.12201,0.7564239,0.01796291,1.029199,0.3524032,19.61627,0.3408255,19.61646,3.809189E-10
41.71971,-20.12156,0.7564166,0.01788844,1.024932,0.3509438,19.61637,0.3391416,19.61657,3.844686E-10
41.72471,-20.12111,0.7564092,0.01781334,1.020629,0.349472,19.61648,0.3374442,19.61667,3.879965E-10
41.72971,-20.12066,0.7564018,0.01773761,1.01629,0.3479877,19.61658,0.3357334,19.61678,3.915024E-10
41.73471,-20.1202,0.7563943,0.01766123,1.011914,0.3464909,19.61668,0.3340079,19.61689,3.95505E-10
41.73971,-20.11974,0.7563868,0.0175839,1.007483,0.3449754,19.61679,0.3322472,19.617,4.064542E-10
41.74471,-20.11927,0.7563793,0.01750594,1.003016,0.3434473,19.6169,0.3304898,19.61711,4.099597E-10
41.74971,-20.1188,0.7563717,0.01742734,0.998513,0.3419068,19.617,0.328719,19.61721,4.134421E-10
41.75471,-20.11833,0.7563642,0.0173481,0.9939731,0.3403538,19.61711,0.3269345,19.61732,4.171367E-10
41.75972,-20.11785,0.7563565,0.01726823,0.9893968,0.3387883,19.61722,0.3251356,19.61743,4.213035E-10
41.76472,-20.11736,0.7563489,0.0171874,0.9847657,0.3372041,19.61733,0.3233025,19.61755,4.320787E-10
41.76972,-20.11687,0.7563412,0.01710594,0.980098,0.3356073,19.61743,0.3214725,19.61766,4.355314E-10
41.77472,-20.11638,0.7563335,0.01702384,0.975394,0.3339981,19.61754,0.3196294,19.61777,4.389598E-10
41.77972,-20.11589,0.7563257,0.0169411,0.9706535,0.3323764,19.61765,0.317772,19.61788,4.42949E-10
41.78472,-20.11539,0.756318,0.01685773,0.9658766,0.3307421,19.61776,0.3159015,19.61799,4.469198E-10
41.78972,-20.11488,0.7563102,0.01677372,0.9610631,0.3290954,19.61786,0.3140191,19.6181,4.503908E-10
41.79472,-20.11438,0.7563024,0.01668907,0.9562132,0.3274361,19.61797,0.3121234,19.61821,4.539819E-10
41.79972,-20.11386,0.7562945,0.01660347,0.9513087,0.3257582,19.61809,0.3101853,19.61833,4.664871E-10
41.80473,-20.11335,0.7562866,0.01651755,0.9463859,0.324074,19.6182,0.3082644,19.61844,4.698406E-10
41.80973,-20.11283,0.7562788,0.01643068,0.9414085,0.3223711,19.61831,0.3063167,19.61855,4.762182E-10
41.81473,-20.1123,0.7562708,0.01634317,0.9363945,0.3206556,19.61842,0.3043639,19.61866,4.795401E-10
41.81973,-20.11177,0.7562629,0.01625502,0.9313441,0.3189277,19.61853,0.3023984,19.61877,4.828355E-10
41.82473,-20.11124,0.756255,0.01616624,0.9262573,0.3171872,19.61864,0.3004197,19.61889,4.863285E-10
41.82973,-20.11071,0.756247,0.01607682,0.9211339,0.3154342,19.61875,0.298427,19.619,4.903744E-10
41.83473,-20.11017,0.7562391,0.01598708,0.9159924,0.313675,19.61886,0.2964292,19.61911,4.938817E-10
41.83973,-20.10962,0.7562311,0.01589639,0.9107961,0.3118971,19.61897,0.2943911,19.61923,5.064009E-10
41.84473,-20.10908,0.7562231,0.01580506,0.9055635,0.3101067,19.61908,0.2923625,19.61934,5.096277E-10
41.84974,-20.10853,0.7562151,0.01571342,0.9003125,0.3083099,19.61919,0.2903277,19.61946,5.128266E-10
41.85474,-20.10797,0.7562071,0.01562082,0.8950068,0.3064945,19.61931,0.2882619,19.61957,5.215339E-10
41.85974,-20.10742,0.7561991,0.0155279,0.8896831,0.3046728,19.61942,0.2862023,19.61968,5.247095E-10
41.86474,-20.10686,0.7561911,0.01543434,0.8843228,0.3028386,19.61953,0.2841303,19.61979,5.278567E-10
41.86974,-20.10629,0.7561831,0.01534015,0.878926,0.3009918,19.61964,0.2820454,19.61991,5.312574E-10
41.87474,-20.10572,0.7561752,0.01524532,0.8734928,0.2991326,19.61975,0.2799466,19.62002,5.353989E-10
41.87974,-20.10515,0.7561672,0.01514986,0.8680232,0.2972609,19.61986,0.2778372,19.62013,5.387717E-10
41.88474,-20.10457,0.7561592,0.01505376,0.862517,0.2953766,19.61997,0.275716,19.62024,5.419316E-10
41.88974,-20.104,0.7561512,0.01495734,0.8569926,0.2934861,19.62008,0.2735882,19.62035,5.453475E-10
41.89474,-20.10341,0.7561432,0.01485997,0.8514135,0.291577,19.6202,0.2714125,19.62047,5.59684E-10
41.89975,-20.10283,0.7561352,0.01476228,0.8458163,0.2896614,19.6203,0.2692615,19.62058,5.626989E-10
41.90475,-20.10224,0.7561272,0.01466395,0.8401826,0.2877334,19.62041,0.2670985,19.6207,5.656839E-10
41.90975,-20.10164,0.7561193,0.01456499,0.8345124,0.2857929,19.62052,0.2649234,19.6208,5.687152E-10
41.91475,-20.10105,0.7561113,0.01446539,0.8288057,0.2838399,19.62063,0.2627341,19.62092,5.727142E-10
41.91975,-20.10045,0.7561033,0.01436547,0.8230808,0.2818806,19.62074,0.2605409,19.62103,5.75929E-10
41.92475,-20.09985,0.7560954,0.01426492,0.8173195,0.2799089,19.62086,0.2583121,19.62114,5.89009E-10
41.92975,-20.09924,0.7560875,0.01416373,0.8115216,0.2779245,19.62097,0.2560919,19.62125,5.934289E-10
41.93475,-20.09863,0.7560796,0.0140619,0.8056875,0.2759278,19.62107,0.2538593,19.62136,5.979978E-10
41.93975,-20.09802,0.7560717,0.01395975,0.799835,0.2739247,19.62118,0.2516259,19.62147,6.008383E-10
41.94476,-20.0974,0.7560638,0.01385697,0.793946,0.2719091,19.62129,0.2493808,19.62158,6.036473E-10
41.94976,-20.09678,0.756056,0.01375355,0.7880207,0.269881,19.6214,0.247124,19.62169,6.064248E-10
41.95476,-20.09616,0.7560481,0.01364982,0.782077,0.2678466,19.62151,0.2448604,19.6218,6.098615E-10
41.95976,-20.09553,0.7560403,0.01354545,0.776097,0.2657998,19.62161,0.2425856,19.6219,6.130988E-10
41.96476,-20.09491,0.7560325,0.01344076,0.7700986,0.2637466,19.62172,0.240306,19.62201,6.161033E-10
41.96976,-20.09427,0.7560248,0.01333543,0.7640639,0.2616811,19.62183,0.2379851,19.62212,6.308243E-10
41.97476,-20.09364,0.756017,0.01322947,0.7579927,0.259603,19.62194,0.2356787,19.62223,6.351995E-10
41.97976,-20.093,0.7560093,0.01312319,0.7519032,0.2575185,19.62204,0.233367,19.62234,6.396351E-10
41.98476,-20.09236,0.7560017,0.01301627,0.7457774,0.2554216,19.62215,0.2310437,19.62244,6.441142E-10
41.98977,-20.09172,0.755994,0.01290872,0.739615,0.2533122,19.62225,0.228709,19.62255,6.48575E-10
41.99477,-20.09107,0.7559864,0.01280085,0.7334344,0.2511965,19.62236,0.2263743,19.62265,6.51144E-10
41.99977,-20.09042,0.7559788,0.01269266,0.7272356,0.2490745,19.62246,0.2240345,19.62275,6.536797E-10
42.00477,-20.08977,0.7559713,0.01258383,0.7210004,0.2469401,19.62257,0.2216686,19.62286,6.624605E-10
42.00977,-20.08911,0.7559637,0.01247437,0.7147287,0.2447931,19.62267,0.2193014,19.62296,6.668686E-10
42.01477,-20.08846,0.7559563,0.01236459,0.7084387,0.2426398,19.62277,0.2169344,19.62306,6.693326E-10
42.01977,-20.0878,0.7559488,0.01225449,0.7021306,0.2404803,19.62287,0.2145626,19.62316,6.717628E-10
42.02477,-20.08713,0.7559415,0.01214376,0.6957859,0.2383083,19.62297,0.2121797,19.62326,6.741588E-10
42.02977,-20.08647,0.7559341,0.0120327,0.6894231,0.23613,19.62307,0.2097918,19.62336,6.765931E-10
42.03477,-20.0858,0.7559267,0.01192133,0.683042,0.2339454,19.62317,0.2073972,19.62346,6.79915E-10
42.03978,-20.08513,0.7559195,0.01180932,0.6766245,0.2317484,19.62328,0.204965,19.62357,6.94815E-10
42.04478,-20.08445,0.7559122,0.01169668,0.6701705,0.2295389,19.62337,0.202546,19.62366,6.989619E-10
42.04978,-20.08377,0.755905,0.01158372,0.6636983,0.227323,19.62347,0.200127,19.62376,7.012352E-10
42.05478,-20.0831,0.7558979,0.01147044,0.6572079,0.2251009,19.62357,0.1977034,19.62386,7.034734E-10
42.05978,-20.08241,0.7558908,0.01135684,0.6506992,0.2228725,19.62366,0.1952753,19.62395,7.056764E-10
42.06478,-20.08173,0.7558838,0.01124261,0.6441541,0.2206316,19.62376,0.192815,19.62405,7.171277E-10
42.06978,-20.08104,0.7558768,0.01112806,0.6375908,0.2183845,19.62386,0.1903667,19.62415,7.211509E-10
42.07478,-20.08035,0.7558699,0.01101319,0.6310092,0.216131,19.62395,0.1879136,19.62424,7.252209E-10
42.07978,-20.07966,0.755863,0.01089768,0.6243912,0.2138651,19.62405,0.1854497,19.62433,7.292832E-10
42.08479,-20.07897,0.7558561,0.01078186,0.6177549,0.2115929,19.62414,0.1829867,19.62442,7.313508E-10
42.08979,-20.07827,0.7558493,0.01066571,0.6111004,0.2093144,19.62423,0.1805194,19.62451,7.333826E-10
42.09479,-20.07757,0.7558426,0.01054925,0.6044278,0.2070297,19.62432,0.1780477,19.6246,7.353783E-10
42.09979,-20.07687,0.7558359,0.01043248,0.5977368,0.2047386,19.62441,0.1755716,19.62469,7.37389E-10
42.10479,-20.07617,0.7558293,0.01031506,0.5910094,0.2024352,19.62451,0.1730579,19.62478,7.514094E-10
42.10979,-20.07546,0.7558227,0.01019733,0.5842638,0.2001254,19.6246,0.1705619,19.62487,7.553212E-10
42.11479,-20.07476,0.7558162,0.01007928,0.5775,0.1978093,19.62469,0.1680617,19.62496,7.592094E-10
42.11979,-20.07405,0.7558098,0.009960908,0.5707179,0.195487,19.62477,0.1655571,19.62504,7.631397E-10
42.12479,-20.07334,0.7558034,0.009842221,0.5639177,0.1931584,19.62486,0.1630483,19.62513,7.670455E-10
42.1298,-20.07262,0.7557971,0.009722897,0.5570809,0.1908173,19.62494,0.160529,19.62521,7.709253E-10
42.1348,-20.07191,0.7557909,0.009603573,0.5502442,0.1884762,19.62503,0.1580175,19.62529,7.72681E-10
42.1398,-20.07119,0.7557847,0.009483933,0.5433893,0.1861288,19.62511,0.1555019,19.62537,7.743997E-10
42.1448,-20.07047,0.7557787,0.009363654,0.5364978,0.1837689,19.6252,0.1529591,19.62546,7.831547E-10
42.1498,-20.06974,0.7557727,0.009243058,0.5295882,0.1814027,19.62528,0.1504291,19.62554,7.84813E-10
42.1548,-20.06902,0.7557667,0.009122144,0.5226604,0.1790303,19.62536,0.1478952,19.62561,7.864341E-10
42.1598,-20.06829,0.7557608,0.009000912,0.5157143,0.1766516,19.62543,0.1453573,19.62569,7.880178E-10
42.1648,-20.06756,0.7557549,0.008879362,0.50875,0.1742666,19.62551,0.1428141,19.62576,7.901957E-10
42.1698,-20.06684,0.7557492,0.008757812,0.5017856,0.1718816,19.62559,0.1402727,19.62584,7.925892E-10
42.1748,-20.0661,0.7557436,0.008635625,0.4947849,0.1694842,19.62567,0.1376926,19.62592,8.076472E-10
42.17981,-20.06537,0.755738,0.008513439,0.4877841,0.1670867,19.62575,0.1351453,19.62599,8.09107E-10
42.18481,-20.06463,0.7557324,0.008390618,0.480747,0.1646767,19.62582,0.1325768,19.62606,8.150913E-10
42.18981,-20.0639,0.755727,0.008267795,0.4737097,0.1622666,19.6259,0.1300219,19.62614,8.164822E-10
42.19481,-20.06316,0.7557216,0.008144654,0.4666543,0.1598503,19.62597,0.1274631,19.6262,8.17835E-10
42.19981,-20.06242,0.7557163,0.008021195,0.4595806,0.1574277,19.62604,0.1249007,19.62627,8.191495E-10
42.20481,-20.06168,0.7557111,0.007897419,0.4524888,0.1549988,19.62611,0.122333,19.62634,8.210541E-10
42.20981,-20.06093,0.755706,0.007773323,0.4453786,0.1525637,19.62618,0.1197611,19.62641,8.231703E-10
42.21481,-20.06019,0.7557009,0.007649229,0.4382686,0.1501286,19.62625,0.1171928,19.62647,8.247635E-10
42.21981,-20.05944,0.755696,0.007524498,0.431122,0.147681,19.62632,0.1145793,19.62654,8.406771E-10
42.22482,-20.05869,0.7556911,0.007399767,0.4239754,0.1452333,19.62638,0.1120045,19.6266,8.418225E-10
42.22982,-20.05795,0.7556863,0.007274718,0.4168106,0.1427794,19.62645,0.1094261,19.62666,8.429292E-10
42.23482,-20.05719,0.7556816,0.007149351,0.4096276,0.1403192,19.62651,0.106844,19.62672,8.439975E-10
42.23982,-20.05644,0.7556769,0.007023984,0.4024446,0.137859,19.62657,0.1042619,19.62678,8.462435E-10
42.24482,-20.05569,0.7556724,0.006898299,0.3952434,0.1353926,19.62664,0.1016526,19.62684,8.590211E-10
42.24982,-20.05493,0.7556679,0.006772295,0.3880239,0.1329198,19.6267,0.09906077,19.6269,8.619931E-10
42.25482,-20.05418,0.7556635,0.006645974,0.3807862,0.1304409,19.62676,0.09646481,19.62696,8.651544E-10
42.25982,-20.05342,0.7556592,0.006519652,0.3735486,0.1279618,19.62682,0.09387739,19.62701,8.660466E-10
42.26482,-20.05266,0.755655,0.006393013,0.3662927,0.1254766,19.62687,0.09128645,19.62706,8.668998E-10
42.26982,-20.0519,0.7556509,0.006266374,0.3590368,0.1229913,19.62693,0.08869828,19.62712,8.677139E-10
42.27483,-20.05114,0.7556468,0.006139416,0.3517627,0.1204998,19.62699,0.08608313,19.62717,8.789122E-10
42.27983,-20.05038,0.7556429,0.006012141,0.3444703,0.118002,19.62704,0.0834821,19.62722,8.818923E-10
42.28483,-20.04961,0.755639,0.005884865,0.3371779,0.1155041,19.62709,0.08088402,19.62727,8.847681E-10
42.28983,-20.04885,0.7556353,0.005757271,0.3298673,0.113,19.62714,0.0782823,19.62732,8.876829E-10
42.29483,-20.04808,0.7556316,0.005629359,0.3225385,0.1104897,19.62719,0.07567712,19.62736,8.905646E-10
42.29983,-20.04732,0.755628,0.005501448,0.3152098,0.1079793,19.62724,0.07308069,19.6274,8.911578E-10
42.30483,-20.04655,0.7556245,0.005373537,0.307881,0.105469,19.62729,0.0704871,19.62745,8.917116E-10
42.30983,-20.04578,0.7556211,0.005245306,0.3005339,0.1029523,19.62733,0.06789009,19.62749,8.922263E-10
42.31483,-20.04501,0.7556179,0.005117077,0.2931869,0.1004357,19.62737,0.06529582,19.62753,8.927694E-10
42.31984,-20.04424,0.7556146,0.004988529,0.2858216,0.09791278,19.62742,0.0626684,19.62757,9.068282E-10
42.32484,-20.04347,0.7556115,0.004859981,0.2784564,0.09538986,19.62747,0.06006831,19.62761,9.09368E-10
42.32984,-20.0427,0.7556085,0.004731115,0.2710729,0.09286068,19.62751,0.05746441,19.62764,9.119542E-10
42.33484,-20.04193,0.7556056,0.004602249,0.2636895,0.0903315,19.62755,0.05486337,19.62768,9.145232E-10
42.33984,-20.04115,0.7556028,0.004473065,0.2562878,0.08779605,19.62758,0.05225897,19.62771,9.170572E-10
42.34484,-20.04038,0.7556,0.004343881,0.248886,0.08526058,19.62762,0.04966347,19.62775,9.173042E-10
42.34984,-20.0396,0.7555974,0.004214697,0.2414844,0.08272512,19.62766,0.04707089,19.62778,9.175117E-10
42.35484,-20.03883,0.7555949,0.004085195,0.2340644,0.08018338,19.62769,0.044475,19.62781,9.176799E-10
42.35984,-20.03805,0.7555925,0.003955693,0.2266445,0.07764164,19.62772,0.04188205,19.62783,9.178088E-10
42.36485,-20.03727,0.7555901,0.003826191,0.2192246,0.07509989,19.62775,0.03929115,19.62786,9.182895E-10
42.36985,-20.0365,0.7555879,0.003696689,0.2118047,0.07255813,19.62778,0.03670204,19.62788,9.192523E-10
42.37485,-20.03572,0.7555857,0.003566868,0.2043665,0.07001014,19.62782,0.0340721,19.62792,9.362731E-10
42.37985,-20.03494,0.7555837,0.003437049,0.1969284,0.06746212,19.62785,0.03147907,19.62794,9.384112E-10
42.38485,-20.03416,0.7555817,0.003307228,0.1894902,0.06491409,19.62787,0.02888883,19.62796,9.405712E-10
42.38985,-20.03338,0.7555799,0.00317709,0.1820339,0.06235981,19.6279,0.02629511,19.62798,9.427682E-10
42.39485,-20.0326,0.7555782,0.003046952,0.1745775,0.05980551,19.62792,0.02371038,19.628,9.4262E-10
42.39985,-20.03182,0.7555765,0.002916814,0.1671211,0.05725121,19.62794,0.02112864,19.62802,9.424325E-10
42.40485,-20.03104,0.7555749,0.002786675,0.1596648,0.0546969,19.62796,0.01854987,19.62803,9.422054E-10
42.40985,-20.03026,0.7555735,0.002656537,0.1522084,0.05214258,19.62798,0.01597406,19.62805,9.419395E-10
42.41486,-20.02948,0.7555722,0.002526399,0.144752,0.04958826,19.628,0.01340033,19.62806,9.420363E-10
42.41986,-20.0287,0.7555709,0.002395943,0.1372774,0.0470277,19.62802,0.01078857,19.62808,9.578168E-10
42.42486,-20.02792,0.7555698,0.002265486,0.1298028,0.04446713,19.62804,0.008215476,19.62809,9.574266E-10
42.42986,-20.02714,0.7555688,0.00213503,0.1223282,0.04190654,19.62805,0.005645368,19.6281,9.569968E-10
42.43486,-20.02635,0.7555678,0.002004574,0.1148536,0.03934595,19.62806,0.003078237,19.62811,9.565279E-10
42.43986,-20.02557,0.755567,0.001874117,0.107379,0.03678536,19.62807,0.0005137362,19.62811,9.561764E-10
42.44486,-20.02479,0.7555663,0.001743661,0.09990441,0.03422476,19.62808,-0.002050623,19.62812,9.571212E-10
42.44986,-20.02401,0.7555656,0.001613205,0.09242982,0.03166416,19.62809,-0.004609238,19.62812,9.567165E-10
42.45486,-20.02323,0.7555651,0.001482748,0.08495522,0.02910355,19.6281,-0.007165447,19.62812,9.565037E-10
