currentTimeStep, cubeJulia.position.x, cubeJulia.position.y, alphaJulia, degree, horizonForceJulia, verticalForceJulia, -frictionForceJulia.x + horizonForceJulia, -frictionForceJulia.y + verticalForceJulia, -frictionForceJulia.z + zAxisForceJulia
57.81314,-21.63388,0.7542569,0.02046861,1.172765,0.4015055,19.61293,0.3964008,19.61303,-7.742426E-10
57.82315,-21.63359,0.7542511,0.02041899,1.169922,0.4005334,19.61301,0.3952546,19.61311,-7.871588E-10
57.83315,-21.63328,0.7542453,0.02036841,1.167024,0.3995427,19.61309,0.3940874,19.61319,-8.000282E-10
57.84315,-21.63298,0.7542393,0.02031719,1.164089,0.3985394,19.61317,0.3929053,19.61328,-8.128505E-10
57.85315,-21.63266,0.7542333,0.02026502,1.1611,0.3975174,19.61325,0.3917036,19.61336,-8.261076E-10
57.86316,-21.63235,0.7542272,0.0202119,1.158056,0.3964767,19.61333,0.3904799,19.61345,-8.389754E-10
57.87316,-21.63202,0.754221,0.02015814,1.154976,0.3954235,19.61341,0.3892542,19.61353,-8.560022E-10
57.88316,-21.6317,0.7542147,0.02010374,1.15186,0.3943579,19.6135,0.3880031,19.61362,-8.693821E-10
57.89316,-21.63136,0.7542083,0.02004839,1.148688,0.3932736,19.61358,0.3867289,19.61371,-8.820597E-10
57.90316,-21.63103,0.7542019,0.01999209,1.145462,0.3921705,19.61367,0.3854338,19.6138,-8.946853E-10
57.91317,-21.63069,0.7541954,0.01993515,1.1422,0.391055,19.61376,0.384132,19.61389,-9.098878E-10
57.92317,-21.63034,0.7541888,0.01987757,1.138901,0.3899269,19.61385,0.3828104,19.61398,-9.232126E-10
57.93317,-21.62999,0.7541821,0.01981904,1.135547,0.3887802,19.61394,0.3814656,19.61408,-9.357355E-10
57.94317,-21.62963,0.7541754,0.01975987,1.132157,0.387621,19.61403,0.3801062,19.61417,-9.482035E-10
57.95317,-21.62927,0.7541686,0.01969974,1.128712,0.3864431,19.61412,0.3787262,19.61427,-9.606164E-10
57.96318,-21.62891,0.7541617,0.01963899,1.125231,0.3852528,19.61421,0.3773328,19.61436,-9.733158E-10
57.97318,-21.62854,0.7541547,0.01957727,1.121695,0.3840437,19.61431,0.3759184,19.61446,-9.858752E-10
57.98318,-21.62817,0.7541476,0.01951493,1.118123,0.3828222,19.6144,0.3744898,19.61456,-9.983735E-10
57.99318,-21.62779,0.7541406,0.01945162,1.114496,0.3815819,19.6145,0.3730404,19.61466,-1.010706E-09
58.00319,-21.6274,0.7541334,0.01938768,1.110832,0.380329,19.61459,0.3715969,19.61475,-1.028935E-09
58.01319,-21.62702,0.7541262,0.01932311,1.107132,0.3790638,19.61468,0.3701216,19.61485,-1.041948E-09
58.02319,-21.62662,0.7541189,0.01925758,1.103378,0.3777799,19.61478,0.3686232,19.61495,-1.054069E-09
58.03319,-21.62623,0.7541116,0.01919141,1.099587,0.3764835,19.61488,0.3671106,19.61505,-1.066128E-09
58.04319,-21.62582,0.7541042,0.01912429,1.095741,0.3751683,19.61498,0.3655776,19.61516,-1.078126E-09
58.0532,-21.62542,0.7540967,0.01905654,1.091859,0.3738407,19.61508,0.3640431,19.61526,-1.094698E-09
58.0632,-21.62501,0.7540892,0.01898814,1.08794,0.3725005,19.61518,0.3624851,19.61536,-1.107554E-09
58.0732,-21.62459,0.7540817,0.01891912,1.083985,0.371148,19.61528,0.3609134,19.61546,-1.120395E-09
58.0832,-21.62417,0.754074,0.01884913,1.079976,0.3697767,19.61538,0.3593184,19.61557,-1.132223E-09
58.0932,-21.62375,0.7540663,0.01877851,1.07593,0.3683929,19.61548,0.3577096,19.61567,-1.143985E-09
58.10321,-21.62332,0.7540586,0.01870694,1.071829,0.3669904,19.61559,0.3560806,19.61578,-1.155683E-09
58.11321,-21.62289,0.7540508,0.01863473,1.067691,0.3655753,19.61569,0.3544512,19.61589,-1.172352E-09
58.12321,-21.62245,0.7540429,0.01856189,1.063518,0.3641479,19.61579,0.352798,19.61599,-1.184978E-09
58.13321,-21.62201,0.754035,0.0184884,1.059307,0.3627079,19.61589,0.3511311,19.6161,-1.197561E-09
58.14322,-21.62156,0.754027,0.01841397,1.055043,0.3612492,19.616,0.3494411,19.61621,-1.209071E-09
58.15322,-21.62111,0.754019,0.01833889,1.050741,0.359778,19.61611,0.3477374,19.61632,-1.220511E-09
58.16322,-21.62066,0.754011,0.01826319,1.046404,0.3582944,19.61621,0.3460202,19.61643,-1.231882E-09
58.17322,-21.6202,0.7540029,0.01818653,1.042011,0.3567921,19.61632,0.3442843,19.61654,-1.243626E-09
58.18322,-21.61974,0.7539947,0.01810955,1.037601,0.3552834,19.61642,0.3425567,19.61665,-1.261256E-09
58.19323,-21.61927,0.7539865,0.01803161,1.033135,0.353756,19.61653,0.3407927,19.61676,-1.272485E-09
58.20323,-21.6188,0.7539783,0.01795304,1.028633,0.3522162,19.61664,0.3390154,19.61687,-1.283642E-09
58.21323,-21.61833,0.75397,0.01787383,1.024095,0.3506639,19.61675,0.3372253,19.61698,-1.294928E-09
58.22323,-21.61785,0.7539617,0.01779367,1.019502,0.3490928,19.61686,0.3354165,19.6171,-1.306571E-09
58.23323,-21.61736,0.7539534,0.01771319,1.014891,0.3475155,19.61697,0.3336156,19.61721,-1.323841E-09
58.24324,-21.61687,0.753945,0.01763176,1.010225,0.3459194,19.61708,0.3317789,19.61732,-1.334773E-09
58.25324,-21.61638,0.7539366,0.01754969,1.005523,0.3443109,19.61719,0.329929,19.61743,-1.34563E-09
58.26324,-21.61589,0.7539281,0.01746699,1.000785,0.3426899,19.6173,0.3280672,19.61755,-1.356915E-09
58.27324,-21.61539,0.7539197,0.01738364,0.9960095,0.3410564,19.61741,0.3261923,19.61766,-1.368133E-09
58.28325,-21.61488,0.7539111,0.01729967,0.9911979,0.3394104,19.61752,0.3243032,19.61778,-1.378864E-09
58.29325,-21.61437,0.7539026,0.01721474,0.9863317,0.3377457,19.61763,0.3223953,19.61789,-1.389642E-09
58.30325,-21.61386,0.753894,0.01712949,0.9814473,0.3360747,19.61774,0.3205039,19.618,-1.407888E-09
58.31325,-21.61335,0.7538854,0.01704328,0.9765081,0.3343849,19.61785,0.3185695,19.61812,-1.418364E-09
58.32325,-21.61283,0.7538769,0.01695676,0.9715508,0.332689,19.61796,0.3166362,19.61823,-1.431356E-09
58.33326,-21.6123,0.7538682,0.01686928,0.9665388,0.3309743,19.61808,0.3146762,19.61835,-1.441695E-09
58.34326,-21.61177,0.7538596,0.01678117,0.9614903,0.3292471,19.61819,0.3127033,19.61846,-1.451955E-09
58.35326,-21.61124,0.7538509,0.01669242,0.9564055,0.3275075,19.6183,0.3107182,19.61858,-1.462329E-09
58.36326,-21.61071,0.7538422,0.01660304,0.9512842,0.3257553,19.61842,0.3087216,19.61869,-1.473129E-09
58.37326,-21.61017,0.7538335,0.01651302,0.9461265,0.3239907,19.61853,0.3067113,19.61881,-1.483402E-09
58.38327,-21.60962,0.7538248,0.01642268,0.9409503,0.3222196,19.61864,0.3047159,19.61892,-1.501406E-09
58.39327,-21.60908,0.7538161,0.01633139,0.9357197,0.32043,19.61875,0.3026798,19.61904,-1.51133E-09
58.40327,-21.60853,0.7538074,0.01623946,0.9304526,0.3186279,19.61887,0.3006311,19.61915,-1.521171E-09
58.41327,-21.60797,0.7537986,0.01614721,0.9251673,0.3168194,19.61898,0.2985885,19.61927,-1.53577E-09
58.42327,-21.60742,0.7537898,0.01605433,0.9198455,0.3149985,19.61909,0.2965211,19.61938,-1.545479E-09
58.43328,-21.60686,0.7537811,0.01596081,0.9144873,0.3131651,19.61921,0.2944413,19.6195,-1.555103E-09
58.44328,-21.60629,0.7537723,0.01586666,0.9090926,0.3113192,19.61932,0.2923498,19.61961,-1.564891E-09
58.45328,-21.60572,0.7537636,0.01577187,0.9036615,0.3094608,19.61943,0.2902476,19.61973,-1.575272E-09
58.46328,-21.60515,0.7537548,0.01567644,0.898194,0.3075899,19.61955,0.2881315,19.61985,-1.584917E-09
58.47329,-21.60457,0.753746,0.01558038,0.89269,0.3057065,19.61966,0.2860027,19.61996,-1.594314E-09
58.48329,-21.60399,0.7537373,0.01548368,0.8871496,0.3038106,19.61978,0.2838625,19.62008,-1.603869E-09
58.49329,-21.60341,0.7537285,0.01538666,0.8815909,0.3019084,19.61988,0.281746,19.62019,-1.622697E-09
58.50329,-21.60283,0.7537197,0.01528901,0.8759958,0.2999937,19.62,0.2795869,19.6203,-1.631798E-09
58.51329,-21.60224,0.753711,0.01519072,0.8703643,0.2980666,19.62011,0.2774156,19.62042,-1.640812E-09
58.5233,-21.60164,0.7537022,0.0150918,0.8646963,0.2961269,19.62022,0.2752326,19.62053,-1.649804E-09
58.5333,-21.60105,0.7536935,0.01499224,0.8589919,0.2941748,19.62033,0.2730397,19.62065,-1.659589E-09
58.5433,-21.60045,0.7536847,0.01489204,0.853251,0.2922101,19.62045,0.2708333,19.62076,-1.668621E-09
58.5533,-21.59984,0.7536759,0.01479152,0.847492,0.2902391,19.62056,0.2686449,19.62087,-1.686213E-09
58.5633,-21.59924,0.7536672,0.01469037,0.8416965,0.2882557,19.62067,0.2664243,19.62098,-1.696165E-09
58.57331,-21.59863,0.7536585,0.01458891,0.8358827,0.286266,19.62078,0.2641988,19.6211,-1.706176E-09
58.58331,-21.59802,0.7536498,0.0144868,0.8300325,0.2842638,19.62089,0.2619568,19.62121,-1.714643E-09
58.59331,-21.5974,0.7536411,0.01438406,0.8241459,0.2822492,19.621,0.2597032,19.62132,-1.723018E-09
58.60331,-21.59678,0.7536324,0.01428068,0.8182229,0.280222,19.62111,0.2574378,19.62143,-1.731303E-09
58.61332,-21.59616,0.7536237,0.01417699,0.8122816,0.2781885,19.62123,0.2551686,19.62155,-1.740106E-09
58.62332,-21.59553,0.7536151,0.01407266,0.8063039,0.2761425,19.62134,0.2528873,19.62166,-1.748671E-09
58.63332,-21.5949,0.7536064,0.01396769,0.8002897,0.2740841,19.62145,0.250594,19.62177,-1.756966E-09
58.64332,-21.59427,0.7535979,0.0138624,0.7942573,0.2720193,19.62155,0.2483253,19.62187,-1.775413E-09
58.65332,-21.59364,0.7535893,0.01375648,0.7881885,0.2699421,19.62166,0.2460192,19.62198,-1.784775E-09
58.66333,-21.593,0.7535807,0.01365025,0.7821015,0.2678586,19.62177,0.243708,19.62209,-1.794126E-09
58.67333,-21.59236,0.7535722,0.01354337,0.775978,0.2657626,19.62187,0.2413857,19.6222,-1.803453E-09
58.68333,-21.59172,0.7535637,0.01343618,0.7698363,0.2636603,19.62198,0.2390582,19.6223,-1.812702E-09
58.69333,-21.59107,0.7535552,0.01332835,0.7636582,0.2615455,19.62209,0.2367145,19.62242,-1.820247E-09
58.70333,-21.59042,0.7535468,0.01321988,0.7574436,0.2594183,19.6222,0.2343594,19.62252,-1.827697E-09
58.71334,-21.58977,0.7535384,0.0131111,0.7512107,0.2572847,19.6223,0.2320144,19.62263,-1.840587E-09
58.72334,-21.58911,0.75353,0.013002,0.7449598,0.2551449,19.62241,0.2296544,19.62273,-1.849544E-09
58.73334,-21.58846,0.7535216,0.01289226,0.7386723,0.2529926,19.62251,0.2272783,19.62284,-1.856744E-09
58.74334,-21.5878,0.7535133,0.01278221,0.7323667,0.2508341,19.62262,0.2248972,19.62294,-1.863848E-09
58.75335,-21.58713,0.7535051,0.01267152,0.7260246,0.248663,19.62272,0.222505,19.62305,-1.870856E-09
58.76335,-21.58647,0.7534968,0.01256051,0.7196643,0.2464857,19.62283,0.2201082,19.62315,-1.877833E-09
58.77335,-21.5858,0.7534887,0.01244887,0.7132675,0.2442958,19.62293,0.2177023,19.62326,-1.885538E-09
58.78335,-21.58512,0.7534805,0.0123369,0.7068526,0.2420997,19.62303,0.2153183,19.62335,-1.903478E-09
58.79335,-21.58445,0.7534724,0.01222462,0.7004193,0.2398973,19.62313,0.2129056,19.62345,-1.911767E-09
58.80336,-21.58377,0.7534643,0.01211171,0.6939497,0.2376824,19.62323,0.2104772,19.62355,-1.918352E-09
58.81336,-21.5831,0.7534563,0.01199847,0.6874619,0.2354613,19.62333,0.2080442,19.62366,-1.92484E-09
58.82336,-21.58241,0.7534483,0.0118846,0.6809376,0.2332277,19.62343,0.2056003,19.62375,-1.93123E-09
58.83336,-21.58173,0.7534404,0.01177041,0.6743951,0.2309877,19.62353,0.2031732,19.62385,-1.945787E-09
58.84336,-21.58104,0.7534325,0.01165591,0.6678343,0.2287415,19.62362,0.200725,19.62395,-1.953647E-09
58.85337,-21.58035,0.7534247,0.01154108,0.6612554,0.2264891,19.62372,0.1982728,19.62404,-1.961473E-09
58.86337,-21.57966,0.7534169,0.01142594,0.6546583,0.2242304,19.62382,0.1958161,19.62414,-1.969229E-09
58.87337,-21.57897,0.7534091,0.01131016,0.6480247,0.2219592,19.62391,0.1933435,19.62423,-1.97518E-09
58.88337,-21.57827,0.7534015,0.01119407,0.6413729,0.2196817,19.62401,0.1908664,19.62433,-1.981034E-09
58.89338,-21.57757,0.7533938,0.01107765,0.6347028,0.2173979,19.62411,0.188385,19.62442,-1.98679E-09
58.90338,-21.57687,0.7533863,0.0109606,0.6279963,0.2151017,19.6242,0.185893,19.62452,-1.992493E-09
58.91338,-21.57617,0.7533787,0.01084324,0.6212717,0.2127991,19.62429,0.1834238,19.6246,-2.008879E-09
58.92338,-21.57546,0.7533713,0.01072555,0.6145288,0.2104903,19.62438,0.1809285,19.62469,-2.016123E-09
58.93338,-21.57475,0.7533639,0.01060755,0.6077677,0.2081753,19.62447,0.1784289,19.62478,-2.023282E-09
58.94339,-21.57405,0.7533566,0.01048923,0.6009883,0.205854,19.62456,0.1759252,19.62487,-2.030413E-09
58.95339,-21.57333,0.7533493,0.01037059,0.5941908,0.2035264,19.62465,0.1734175,19.62496,-2.037458E-09
58.96339,-21.57262,0.7533421,0.01025163,0.587375,0.2011926,19.62474,0.1709055,19.62504,-2.044415E-09
58.97339,-21.57191,0.7533349,0.01013235,0.5805411,0.1988525,19.62483,0.168384,19.62513,-2.049442E-09
58.98339,-21.57119,0.7533278,0.01001244,0.5736706,0.1964999,19.62491,0.165852,19.62522,-2.054369E-09
58.9934,-21.57047,0.7533208,0.00989253,0.5668002,0.1941472,19.625,0.1633391,19.6253,-2.065493E-09
59.0034,-21.56974,0.7533138,0.009771983,0.5598934,0.1917821,19.62508,0.1607991,19.62538,-2.070239E-09
59.0134,-21.56902,0.7533069,0.009651117,0.5529683,0.1894107,19.62517,0.158255,19.62546,-2.074886E-09
59.0234,-21.56829,0.7533001,0.009529934,0.546025,0.187033,19.62525,0.155707,19.62554,-2.079432E-09
59.03341,-21.56756,0.7532934,0.009408434,0.5390636,0.1846491,19.62533,0.1531564,19.62563,-2.084447E-09
59.04341,-21.56683,0.7532867,0.009286615,0.5320839,0.1822589,19.62541,0.1506023,19.6257,-2.089593E-09
59.05341,-21.5661,0.7532801,0.009164795,0.5251041,0.1798686,19.62549,0.1480791,19.62578,-2.106041E-09
59.06341,-21.56537,0.7532735,0.00904234,0.5180879,0.1774659,19.62557,0.1455153,19.62585,-2.110221E-09
59.07341,-21.56463,0.7532671,0.008919886,0.5110719,0.1750632,19.62564,0.1429652,19.62593,-2.118351E-09
59.08342,-21.5639,0.7532607,0.008797113,0.5040374,0.1726542,19.62572,0.1403999,19.626,-2.122339E-09
59.09342,-21.56316,0.7532544,0.008674023,0.4969849,0.1702389,19.6258,0.1378309,19.62608,-2.126228E-09
59.10342,-21.56242,0.7532482,0.008550614,0.4899141,0.1678174,19.62588,0.135258,19.62615,-2.130016E-09
59.11342,-21.56168,0.753242,0.008426888,0.4828251,0.1653896,19.62595,0.1326828,19.62622,-2.134269E-09
59.12342,-21.56093,0.7532359,0.008302843,0.4757179,0.1629555,19.62602,0.1301044,19.62629,-2.138648E-09
59.13343,-21.56019,0.7532299,0.008178481,0.4685924,0.1605152,19.62609,0.1275212,19.62636,-2.14249E-09
59.14343,-21.55944,0.753224,0.008054119,0.461467,0.1580748,19.62616,0.1249758,19.62642,-2.159002E-09
59.15343,-21.55869,0.7532182,0.007929439,0.4543234,0.1556282,19.62623,0.1223906,19.62649,-2.162319E-09
59.16343,-21.55795,0.7532124,0.00780444,0.4471615,0.1531754,19.6263,0.1198016,19.62655,-2.165536E-09
59.17344,-21.55719,0.7532067,0.007679124,0.4399814,0.1507163,19.62637,0.1172091,19.62662,-2.168653E-09
59.18344,-21.55644,0.7532011,0.00755349,0.4327831,0.1482509,19.62643,0.1146156,19.62668,-2.172766E-09
59.19344,-21.55569,0.7531956,0.007427856,0.4255848,0.1457854,19.62649,0.1120484,19.62674,-2.186286E-09
59.20344,-21.55493,0.7531902,0.007301904,0.4183683,0.1433138,19.62655,0.1094565,19.6268,-2.19089E-09
59.21344,-21.55418,0.7531848,0.007175953,0.4111518,0.1408421,19.62662,0.1068678,19.62686,-2.195598E-09
59.22345,-21.55342,0.7531796,0.007049683,0.4039171,0.1383642,19.62668,0.1042698,19.62691,-2.198239E-09
59.23345,-21.55266,0.7531744,0.006923095,0.3966641,0.1358799,19.62674,0.1016682,19.62697,-2.20078E-09
59.24345,-21.5519,0.7531693,0.006796189,0.3893929,0.1333895,19.6268,0.09906313,19.62703,-2.203222E-09
59.25345,-21.55114,0.7531643,0.006669284,0.3821218,0.130899,19.62685,0.09648422,19.62708,-2.214937E-09
59.26345,-21.55037,0.7531594,0.006542061,0.3748325,0.1284023,19.62691,0.09388424,19.62713,-2.219163E-09
59.27346,-21.54961,0.7531546,0.006414837,0.3675431,0.1259055,19.62696,0.09128687,19.62718,-2.223233E-09
59.28346,-21.54885,0.7531499,0.006287296,0.3602355,0.1234025,19.62702,0.08868621,19.62723,-2.227274E-09
59.29346,-21.54808,0.7531452,0.006159754,0.3529279,0.1208995,19.62707,0.08608836,19.62728,-2.231221E-09
59.30346,-21.54732,0.7531407,0.006031895,0.3456021,0.1183902,19.62712,0.08348118,19.62733,-2.233086E-09
59.31347,-21.54655,0.7531362,0.005904036,0.3382764,0.1158809,19.62717,0.08087681,19.62738,-2.234851E-09
59.32347,-21.54578,0.7531319,0.005775859,0.3309323,0.1133653,19.62722,0.07826903,19.62742,-2.236517E-09
59.33347,-21.54501,0.7531276,0.005647364,0.3235701,0.1108435,19.62727,0.075658,19.62747,-2.238145E-09
59.34347,-21.54424,0.7531234,0.005518869,0.3162079,0.1083217,19.62731,0.0730796,19.6275,-2.251904E-09
59.35347,-21.54347,0.7531193,0.005390374,0.3088457,0.1057998,19.62736,0.0704796,19.62755,-2.255177E-09
59.36348,-21.5427,0.7531153,0.005261561,0.3014653,0.1032717,19.6274,0.06787668,19.62759,-2.258417E-09
59.37348,-21.54192,0.7531114,0.005132749,0.2940848,0.1007436,19.62745,0.06527671,19.62762,-2.261579E-09
59.38348,-21.54115,0.7531076,0.005003936,0.2867044,0.09821551,19.62749,0.06267965,19.62766,-2.264647E-09
59.39348,-21.54038,0.7531039,0.004874805,0.2793058,0.09568112,19.62753,0.06007326,19.6277,-2.265638E-09
59.40348,-21.5396,0.7531003,0.004745675,0.2719072,0.09314675,19.62757,0.0574698,19.62773,-2.26653E-09
59.41349,-21.53883,0.7530968,0.004616226,0.2644903,0.09060611,19.62761,0.05486301,19.62777,-2.267325E-09
59.42349,-21.53805,0.7530934,0.004486777,0.2570734,0.08806545,19.62764,0.05225915,19.6278,-2.268021E-09
59.43349,-21.53727,0.75309,0.004357329,0.2496566,0.0855248,19.62768,0.04965913,19.62783,-2.26897E-09
59.44349,-21.5365,0.7530868,0.004227563,0.2422215,0.08297788,19.62771,0.04705696,19.62786,-2.270294E-09
59.4535,-21.53572,0.7530837,0.004097797,0.2347865,0.08043092,19.62774,0.04449527,19.62788,-2.285949E-09
59.4635,-21.53494,0.7530807,0.00396803,0.2273514,0.07788399,19.62777,0.04190261,19.62791,-2.288174E-09
59.4735,-21.53416,0.7530777,0.003838264,0.2199163,0.07533704,19.6278,0.03931306,19.62793,-2.290357E-09
59.4835,-21.53338,0.7530749,0.003708498,0.2124813,0.07279009,19.62783,0.03672668,19.62796,-2.292511E-09
59.4935,-21.5326,0.7530722,0.003578414,0.205028,0.07023688,19.62785,0.03413098,19.62798,-2.292533E-09
59.50351,-21.53182,0.7530696,0.003448329,0.1975747,0.06768367,19.62788,0.03153826,19.628,-2.292459E-09
59.51351,-21.53104,0.7530671,0.003318245,0.1901215,0.06513045,19.62791,0.02894851,19.62802,-2.292288E-09
59.52351,-21.53026,0.7530646,0.003188161,0.1826682,0.06257723,19.62793,0.02636174,19.62804,-2.292021E-09
59.53351,-21.52948,0.7530623,0.003057759,0.1751967,0.06001774,19.62795,0.0237726,19.62806,-2.29202E-09
59.54351,-21.5287,0.7530601,0.002927676,0.1677435,0.05746448,19.62797,0.02122748,19.62807,-2.306094E-09
59.55352,-21.52792,0.753058,0.002797273,0.160272,0.05490499,19.62799,0.01864338,19.62809,-2.305538E-09
59.56352,-21.52714,0.7530559,0.002666872,0.1528005,0.0523455,19.62801,0.01606227,19.6281,-2.304887E-09
59.57352,-21.52635,0.753054,0.00253647,0.145329,0.04978599,19.62802,0.01348413,19.62811,-2.304141E-09
59.58352,-21.52557,0.7530522,0.002406068,0.1378576,0.04722649,19.62804,0.01090933,19.62812,-2.30344E-09
59.59352,-21.52479,0.7530504,0.002275666,0.1303861,0.04466698,19.62805,0.008340329,19.62813,-2.303854E-09
59.60353,-21.52401,0.7530488,0.002145265,0.1229146,0.04210746,19.62807,0.00577154,19.62814,-2.302987E-09
59.61353,-21.52323,0.7530473,0.002014863,0.1154431,0.03954794,19.62808,0.003206283,19.62815,-2.302231E-09
59.62353,-21.52244,0.7530459,0.001884461,0.1079717,0.03698842,19.62809,0.0006439462,19.62815,-2.301334E-09
59.63353,-21.52166,0.7530446,0.00175406,0.1005002,0.03442889,19.6281,-0.001915373,19.62816,-2.30034E-09
59.64354,-21.52088,0.7530434,0.001623658,0.09302875,0.03186936,19.62811,-0.004468963,19.62816,-2.300143E-09
59.65354,-21.5201,0.7530423,0.001493256,0.08555728,0.02930982,19.62811,-0.00701729,19.62816,-2.300597E-09
59.66354,-21.51932,0.7530413,0.001362855,0.07808582,0.02675027,19.62811,-0.009513197,19.62815,-2.317045E-09
59.67354,-21.51854,0.7530404,0.001232771,0.07063259,0.02419698,19.62811,-0.01204939,19.62815,-2.317319E-09
59.68354,-21.51776,0.7530396,0.001102688,0.06317936,0.02164369,19.62811,-0.01458869,19.62815,-2.315528E-09
59.69355,-21.51698,0.7530389,0.0009726043,0.05572612,0.01909039,19.62811,-0.01712506,19.62814,-2.313644E-09
59.70355,-21.5162,0.7530383,0.0008425209,0.04827289,0.0165371,19.62811,-0.0196585,19.62814,-2.311669E-09
59.71355,-21.51542,0.7530378,0.0007124374,0.04081966,0.0139838,19.62811,-0.022189,19.62813,-2.309601E-09
59.72355,-21.51464,0.7530374,0.000582354,0.03336642,0.01143051,19.62811,-0.02471622,19.62813,-2.307583E-09
59.73355,-21.51385,0.7530371,0.0004522705,0.02591319,0.008877213,19.6281,-0.02723883,19.62812,-2.306158E-09
59.74356,-21.51308,0.7530369,0.0003225052,0.01847818,0.00633016,19.62809,-0.02971402,19.6281,-2.319543E-09
59.75356,-21.5123,0.7530368,0.0001927398,0.01104318,0.003783112,19.62808,-0.03222671,19.62809,-2.317096E-09
59.76356,-21.51152,0.7530368,6.297438E-05,0.003608166,0.001236066,19.62807,-0.0347365,19.62807,-2.314558E-09
59.77356,-21.51074,0.7530369,-6.679101E-05,-0.003826843,-0.001310978,19.62807,-0.03724341,19.62806,-2.31193E-09
59.78357,-21.50996,0.7530372,-0.0001965564,-0.01126185,-0.00385802,19.62806,-0.03974653,19.62805,-2.309591E-09
59.79357,-21.50919,0.7530375,-0.0003260038,-0.01867864,-0.006398814,19.62804,-0.04221249,19.62803,-2.318936E-09
59.80357,-21.50841,0.7530379,-0.0004554511,-0.02609543,-0.008939606,19.62802,-0.0446989,19.628,-2.318059E-09
59.81357,-21.50764,0.7530384,-0.0005845804,-0.03349399,-0.01147415,19.62801,-0.047176,19.62799,-2.317083E-09
59.82357,-21.50686,0.753039,-0.0007137097,-0.04089256,-0.01400869,19.62799,-0.04965625,19.62796,-2.313988E-09
59.83358,-21.50609,0.7530397,-0.0008428391,-0.04829112,-0.01654323,19.62798,-0.05213369,19.62794,-2.310805E-09
59.84358,-21.50532,0.7530406,-0.0009716504,-0.05567147,-0.01907152,19.62796,-0.05460208,19.62792,-2.307533E-09
59.85358,-21.50454,0.7530414,-0.001100462,-0.06305181,-0.0215998,19.62794,-0.05706768,19.6279,-2.304173E-09
59.86358,-21.50377,0.7530425,-0.001229273,-0.07043216,-0.02412808,19.62792,-0.05952906,19.62787,-2.301316E-09
59.87358,-21.503,0.7530436,-0.001357766,-0.07779428,-0.0266501,19.62789,-0.06194808,19.62784,-2.311803E-09
59.88359,-21.50223,0.7530448,-0.00148626,-0.08515641,-0.02917212,19.62786,-0.06439345,19.62781,-2.310119E-09
59.89359,-21.50146,0.7530461,-0.001614435,-0.09250032,-0.0316879,19.62784,-0.06682985,19.62778,-2.308348E-09
59.90359,-21.50069,0.7530475,-0.00174261,-0.09984422,-0.03420366,19.62781,-0.06926335,19.62775,-2.306552E-09
59.91359,-21.49993,0.753049,-0.001870468,-0.1071699,-0.03671318,19.62778,-0.07168794,19.62771,-2.304663E-09
59.9236,-21.49916,0.7530506,-0.001998325,-0.1144956,-0.03922269,19.62775,-0.07410986,19.62768,-2.302684E-09
59.9336,-21.49839,0.7530522,-0.002125865,-0.1218031,-0.04172594,19.62772,-0.07652289,19.62765,-2.300611E-09
59.9436,-21.49763,0.753054,-0.002253404,-0.1291105,-0.04422919,19.62769,-0.07893328,19.62761,-2.298449E-09
59.9536,-21.49687,0.7530559,-0.002380626,-0.1363998,-0.04672619,19.62766,-0.08133481,19.62757,-2.296195E-09
59.9636,-21.4961,0.7530578,-0.002507847,-0.143689,-0.04922318,19.62762,-0.08373374,19.62753,-2.293848E-09
59.97361,-21.49534,0.7530599,-0.00263475,-0.1509601,-0.05171391,19.62759,-0.08612386,19.62749,-2.291412E-09
59.98361,-21.49458,0.7530621,-0.002761336,-0.1582129,-0.0541984,19.62755,-0.08850517,19.62745,-2.288885E-09
59.99361,-21.49382,0.7530643,-0.002887921,-0.1654657,-0.05668287,19.62752,-0.09088984,19.62741,-2.284264E-09
60.00361,-21.49307,0.7530667,-0.003014188,-0.1727003,-0.0591611,19.62748,-0.09326573,19.62737,-2.27956E-09
60.01361,-21.49231,0.7530691,-0.003140456,-0.1799349,-0.06163931,19.62744,-0.09563909,19.62733,-2.274773E-09
60.02362,-21.49155,0.7530716,-0.003266406,-0.1871513,-0.06411126,19.62739,-0.09798022,19.62728,-2.278981E-09
60.03362,-21.4908,0.7530742,-0.003392037,-0.1943494,-0.06657697,19.62735,-0.1003302,19.62724,-2.276013E-09
60.04362,-21.49005,0.7530769,-0.003517351,-0.2015294,-0.06903641,19.62731,-0.1026718,19.62719,-2.272876E-09
60.05362,-21.4893,0.7530797,-0.003642664,-0.2087093,-0.07149585,19.62726,-0.1050166,19.62714,-2.267733E-09
60.06363,-21.48855,0.7530826,-0.00376766,-0.215871,-0.07394904,19.62722,-0.1073528,19.62709,-2.262509E-09
60.07363,-21.4878,0.7530856,-0.003892337,-0.2230145,-0.07639597,19.62717,-0.1096803,19.62704,-2.257203E-09
60.08363,-21.48705,0.7530886,-0.004017015,-0.230158,-0.07884289,19.62713,-0.1120054,19.62699,-2.251819E-09
60.09363,-21.48631,0.7530918,-0.004141375,-0.2372833,-0.08128354,19.62707,-0.1142926,19.62693,-2.257766E-09
60.10363,-21.48556,0.753095,-0.004265416,-0.2443904,-0.08371793,19.62702,-0.1165953,19.62688,-2.254009E-09
