cubeJuliaTimeStep, cubeRomeo.position.x, cubeRomeo.velocity.x,cubeRomeo.mass, cubeRomeoImpulse, cubeRomeoKinetic, cubeJulia.position.x, cubeJulia.velocity.x,cubeJulia.mass, cubeJuliaImpulse, velocityEnd, cubeKineticEnd, forceOnJulia, GesamtImpluls, ImpulsCheck }
12.94011,-6.259134,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.96011,-6.299933,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
12.98011,-6.340733,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.00011,-6.381532,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.02011,-6.422331,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.04011,-6.46313,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.06011,-6.503929,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.08011,-6.544728,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.10011,-6.585527,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.12011,-6.626327,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.14011,-6.667126,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.16011,-6.707925,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.18011,-6.748724,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.20011,-6.789523,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.22011,-6.830322,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.24011,-6.871121,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.26011,-6.911921,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.28011,-6.95272,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.30011,-6.993519,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.32012,-7.034318,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.34012,-7.075117,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.36012,-7.115916,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.38012,-7.156715,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.40012,-7.197515,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.42012,-7.238314,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.44012,-7.279113,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.46012,-7.319912,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.48012,-7.360711,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.50012,-7.40151,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.52012,-7.442309,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.54012,-7.483109,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.56012,-7.523908,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.58012,-7.564707,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.60012,-7.605506,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.62012,-7.646305,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.64012,-7.687104,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.66012,-7.727903,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.68012,-7.768703,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.70012,-7.809502,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.72012,-7.850301,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.74012,-7.8911,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.76013,-7.931899,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.78013,-7.972698,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.80013,-8.013497,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.82013,-8.054296,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.84013,-8.095096,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.86013,-8.135895,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.88013,-8.176694,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.90013,-8.217493,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.92013,-8.258292,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.94013,-8.299091,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.96013,-8.33989,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
13.98013,-8.38069,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.00013,-8.421489,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.02013,-8.462288,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.04013,-8.503087,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.06013,-8.543886,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.08013,-8.584685,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.10013,-8.625484,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.12013,-8.666284,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.14013,-8.707083,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.16013,-8.747882,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.18013,-8.788681,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.20014,-8.82948,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.22014,-8.870279,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.24014,-8.911078,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.26014,-8.951878,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.28014,-8.992677,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.30014,-9.033476,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.32014,-9.074275,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.34014,-9.115074,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.36014,-9.155873,-2.039948,2,4.079896,4.161388,-10.66,0,2,0,1.019974,2.080694,2.039948,4.079896,4.079896
14.38014,-9.177921,-1.102464,2,2.204927,1.215426,-10.67875,-0.9374844,2,1.874969,1.019974,2.080694,2.977432,4.079896,4.079896
14.40014,-9.19832,-1.019974,2,2.039948,1.040347,-10.69915,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.42014,-9.218719,-1.019974,2,2.039948,1.040347,-10.71955,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.44014,-9.239119,-1.019974,2,2.039948,1.040347,-10.73995,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.46014,-9.259518,-1.019974,2,2.039948,1.040347,-10.76035,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.48014,-9.279918,-1.019974,2,2.039948,1.040347,-10.78075,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.50014,-9.300318,-1.019974,2,2.039948,1.040347,-10.80115,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.52014,-9.320717,-1.019974,2,2.039948,1.040347,-10.82155,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.54014,-9.341117,-1.019974,2,2.039948,1.040347,-10.84194,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.56014,-9.361516,-1.019974,2,2.039948,1.040347,-10.86234,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.58014,-9.381916,-1.019974,2,2.039948,1.040347,-10.88274,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.60014,-9.402315,-1.019974,2,2.039948,1.040347,-10.90314,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.62014,-9.422715,-1.019974,2,2.039948,1.040347,-10.92354,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.64015,-9.443114,-1.019974,2,2.039948,1.040347,-10.94394,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.66015,-9.463514,-1.019974,2,2.039948,1.040347,-10.96434,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.68015,-9.483913,-1.019974,2,2.039948,1.040347,-10.98474,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.70015,-9.504313,-1.019974,2,2.039948,1.040347,-11.00514,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.72015,-9.524713,-1.019974,2,2.039948,1.040347,-11.02554,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.74015,-9.545113,-1.019974,2,2.039948,1.040347,-11.04594,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.76015,-9.565512,-1.019974,2,2.039948,1.040347,-11.06634,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.78015,-9.585912,-1.019974,2,2.039948,1.040347,-11.08674,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.80015,-9.606311,-1.019974,2,2.039948,1.040347,-11.10714,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.82015,-9.626711,-1.019974,2,2.039948,1.040347,-11.12754,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.84015,-9.64711,-1.019974,2,2.039948,1.040347,-11.14794,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.86015,-9.66751,-1.019974,2,2.039948,1.040347,-11.16834,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.88015,-9.687909,-1.019974,2,2.039948,1.040347,-11.18874,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.90015,-9.708309,-1.019974,2,2.039948,1.040347,-11.20914,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.92015,-9.728708,-1.019974,2,2.039948,1.040347,-11.22954,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.94015,-9.749108,-1.019974,2,2.039948,1.040347,-11.24994,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.96015,-9.769507,-1.019974,2,2.039948,1.040347,-11.27034,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
14.98015,-9.789907,-1.019974,2,2.039948,1.040347,-11.29074,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
15.00015,-9.810307,-1.019974,2,2.039948,1.040347,-11.31114,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
15.02015,-9.830706,-1.019974,2,2.039948,1.040347,-11.33153,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
15.04015,-9.851106,-1.019974,2,2.039948,1.040347,-11.35193,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
15.06015,-9.871505,-1.019974,2,2.039948,1.040347,-11.37233,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
15.08016,-9.891905,-1.019974,2,2.039948,1.040347,-11.39273,-1.019974,2,2.039948,1.019974,2.080694,3.059922,4.079896,4.079896
